position,guess,trace_num,sample,power_mW
4,2,16,1,47.63
4,2,16,2,49.51
4,2,16,3,44.83
4,2,16,4,42.02
4,2,16,5,35.78
4,2,16,6,39.1
4,2,16,7,44.09
4,2,16,8,45.94
4,2,16,9,45.31
4,2,16,10,43.02
4,2,16,11,59.16
4,2,16,12,46.43
4,2,16,13,45.89
4,2,16,14,35.4
4,2,16,15,34.03
4,2,16,16,50.23
4,2,16,17,46.92
4,2,16,18,46.96
4,2,16,19,35.8
4,2,16,20,74.1
4,2,16,21,76.13
4,2,16,22,47.72
4,2,16,23,40.64
4,2,16,24,42.49
4,2,16,25,42.8
4,2,16,26,47.21
4,2,16,27,48.93
4,2,16,28,46.49
4,2,16,29,39.58
4,2,16,30,47.37
4,2,16,31,44.04
4,2,16,32,39.43
4,2,16,33,43.32
4,2,16,34,42.36
4,2,16,35,39.26
4,2,16,36,50.98
4,2,16,37,47.84
4,2,16,38,46.85
4,2,16,39,50.47
4,2,16,40,46.03
4,2,16,41,44.51
4,2,16,42,44.73
4,2,16,43,54.36
4,2,16,44,46.27
4,2,16,45,37.98
4,2,16,46,46.35
4,2,16,47,44.64
4,2,16,48,56.04
4,2,16,49,39.61
4,2,17,0,36.52
4,2,17,1,42.61
4,2,17,2,47.99
4,2,17,3,40.08
4,2,17,4,37.17
4,2,17,5,51.73
4,2,17,6,50.4
4,2,17,7,50.56
4,2,17,8,47.77
4,2,17,9,40.67
4,2,17,10,42.36
4,2,17,11,45.29
4,2,17,12,48.82
4,2,17,13,50.63
4,2,17,14,42.49
4,2,17,15,51.59
4,2,17,16,40.65
4,2,17,17,56.37
4,2,17,18,42.1
4,2,17,19,43.42
4,2,17,20,75.16
4,2,17,21,73.33
4,2,17,22,42.18
4,2,17,23,47.88
4,2,17,24,48.36
4,2,17,25,51.97
4,2,17,26,48.14
4,2,17,27,32.69
4,2,17,28,44.96
4,2,17,29,43.98
4,2,17,30,48.41
4,2,17,31,45.89
4,2,17,32,45.72
4,2,17,33,45.24
4,2,17,34,43.15
4,2,17,35,39.18
4,2,17,36,46.68
4,2,17,37,42.55
4,2,17,38,53.63
4,2,17,39,35.94
4,2,17,40,52.27
4,2,17,41,46.55
4,2,17,42,45.46
4,2,17,43,41.37
4,2,17,44,44.11
4,2,17,45,49.89
4,2,17,46,50.92
4,2,17,47,46.91
4,2,17,48,40.51
4,2,17,49,37.78
4,2,18,0,41.7
4,2,18,1,40.27
4,2,18,2,46.44
4,2,18,3,51.72
4,2,18,4,39.66
4,2,18,5,47.95
4,2,18,6,50.96
4,2,18,7,49.09
4,2,18,8,33.73
4,2,18,9,52.13
4,2,18,10,47.8
4,2,18,11,47.76
4,2,18,12,52.2
4,2,18,13,46.19
4,2,18,14,57.65
4,2,18,15,52.08
4,2,18,16,47.17
4,2,18,17,44.51
4,2,18,18,45.97
4,2,18,19,45.82
4,2,18,20,71.64
4,2,18,21,74.98
4,2,18,22,42.44
4,2,18,23,49.84
4,2,18,24,48.0
4,2,18,25,40.43
4,2,18,26,41.41
4,2,18,27,48.12
4,2,18,28,37.06
4,2,18,29,47.56
4,2,18,30,49.59
4,2,18,31,40.06
4,2,18,32,46.68
4,2,18,33,41.89
4,2,18,34,49.51
4,2,18,35,51.98
4,2,18,36,48.09
4,2,18,37,45.8
4,2,18,38,44.79
4,2,18,39,48.02
4,2,18,40,45.3
4,2,18,41,44.57
4,2,18,42,51.73
4,2,18,43,38.91
4,2,18,44,44.38
4,2,18,45,49.67
4,2,18,46,38.71
4,2,18,47,44.83
4,2,18,48,41.06
4,2,18,49,45.72
4,2,19,0,47.05
4,2,19,1,34.0
4,2,19,2,49.9
4,2,19,3,56.92
4,2,19,4,39.55
4,2,19,5,51.9
4,2,19,6,43.51
4,2,19,7,46.37
4,2,19,8,48.83
4,2,19,9,46.0
4,2,19,10,41.28
4,2,19,11,54.31
4,2,19,12,49.45
4,2,19,13,43.79
4,2,19,14,46.78
4,2,19,15,42.55
4,2,19,16,46.5
4,2,19,17,44.0
4,2,19,18,45.36
4,2,19,19,53.01
4,2,19,20,69.63
4,2,19,21,76.56
4,2,19,22,48.22
4,2,19,23,46.72
4,2,19,24,50.72
4,2,19,25,45.57
4,2,19,26,36.34
4,2,19,27,41.75
4,2,19,28,44.29
4,2,19,29,36.32
4,2,19,30,45.64
4,2,19,31,42.39
4,2,19,32,36.71
4,2,19,33,46.0
4,2,19,34,48.86
4,2,19,35,46.43
4,2,19,36,43.67
4,2,19,37,43.39
4,2,19,38,43.88
4,2,19,39,47.23
4,2,19,40,41.21
4,2,19,41,40.54
4,2,19,42,43.2
4,2,19,43,44.51
4,2,19,44,43.6
4,2,19,45,44.99
4,2,19,46,37.87
4,2,19,47,40.72
4,2,19,48,46.96
4,2,19,49,38.95
4,3,0,0,35.88
4,3,0,1,36.59
4,3,0,2,37.72
4,3,0,3,49.76
4,3,0,4,40.51
4,3,0,5,45.56
4,3,0,6,39.38
4,3,0,7,37.78
4,3,0,8,42.65
4,3,0,9,46.52
4,3,0,10,47.89
4,3,0,11,41.97
4,3,0,12,35.58
4,3,0,13,39.59
4,3,0,14,46.76
4,3,0,15,40.54
4,3,0,16,42.46
4,3,0,17,48.61
4,3,0,18,47.25
4,3,0,19,37.86
4,3,0,20,80.3
4,3,0,21,68.23
4,3,0,22,33.59
4,3,0,23,42.25
4,3,0,24,45.22
4,3,0,25,46.57
4,3,0,26,41.98
4,3,0,27,44.66
4,3,0,28,48.81
4,3,0,29,50.5
4,3,0,30,39.42
4,3,0,31,47.6
4,3,0,32,46.71
4,3,0,33,56.95
4,3,0,34,48.63
4,3,0,35,44.84
4,3,0,36,45.11
4,3,0,37,49.64
4,3,0,38,48.84
4,3,0,39,33.64
4,3,0,40,44.29
4,3,0,41,44.82
4,3,0,42,49.83
4,3,0,43,44.01
4,3,0,44,44.06
4,3,0,45,45.57
4,3,0,46,42.13
4,3,0,47,45.27
4,3,0,48,53.28
4,3,0,49,46.51
4,3,1,0,44.72
4,3,1,1,33.65
4,3,1,2,57.01
4,3,1,3,40.56
4,3,1,4,52.0
4,3,1,5,43.11
4,3,1,6,40.02
4,3,1,7,39.83
4,3,1,8,39.55
4,3,1,9,46.75
4,3,1,10,49.14
4,3,1,11,44.68
4,3,1,12,41.88
4,3,1,13,49.63
4,3,1,14,37.64
4,3,1,15,47.41
4,3,1,16,37.78
4,3,1,17,40.97
4,3,1,18,57.49
4,3,1,19,43.42
4,3,1,20,66.9
4,3,1,21,74.76
4,3,1,22,44.56
4,3,1,23,51.79
4,3,1,24,50.32
4,3,1,25,47.71
4,3,1,26,52.44
4,3,1,27,38.18
4,3,1,28,43.57
4,3,1,29,37.57
4,3,1,30,48.16
4,3,1,31,44.71
4,3,1,32,49.15
4,3,1,33,42.6
4,3,1,34,43.87
4,3,1,35,41.82
4,3,1,36,51.36
4,3,1,37,43.93
4,3,1,38,50.1
4,3,1,39,41.64
4,3,1,40,51.15
4,3,1,41,40.41
4,3,1,42,45.83
4,3,1,43,42.36
4,3,1,44,41.18
4,3,1,45,37.02
4,3,1,46,42.22
4,3,1,47,47.43
4,3,1,48,49.16
4,3,1,49,49.33
4,3,2,0,40.58
4,3,2,1,48.41
4,3,2,2,52.26
4,3,2,3,39.32
4,3,2,4,46.15
4,3,2,5,42.39
4,3,2,6,38.07
4,3,2,7,47.67
4,3,2,8,48.55
4,3,2,9,50.12
4,3,2,10,49.7
4,3,2,11,43.58
4,3,2,12,45.03
4,3,2,13,50.66
4,3,2,14,41.26
4,3,2,15,40.93
4,3,2,16,42.23
4,3,2,17,35.62
4,3,2,18,44.51
4,3,2,19,51.75
4,3,2,20,76.48
4,3,2,21,67.97
4,3,2,22,43.59
4,3,2,23,43.58
4,3,2,24,43.31
4,3,2,25,47.49
4,3,2,26,38.72
4,3,2,27,41.43
4,3,2,28,40.15
4,3,2,29,41.94
4,3,2,30,48.36
4,3,2,31,46.81
4,3,2,32,52.12
4,3,2,33,32.21
4,3,2,34,44.76
4,3,2,35,46.61
4,3,2,36,42.32
4,3,2,37,42.73
4,3,2,38,48.05
4,3,2,39,46.34
4,3,2,40,50.08
4,3,2,41,38.87
4,3,2,42,44.08
4,3,2,43,49.2
4,3,2,44,53.21
4,3,2,45,45.36
4,3,2,46,51.46
4,3,2,47,34.98
4,3,2,48,55.24
4,3,2,49,39.63
4,3,3,0,39.55
4,3,3,1,58.38
4,3,3,2,50.67
4,3,3,3,53.14
4,3,3,4,43.52
4,3,3,5,47.42
4,3,3,6,50.1
4,3,3,7,42.04
4,3,3,8,41.38
4,3,3,9,45.13
4,3,3,10,46.29
4,3,3,11,39.13
4,3,3,12,48.31
4,3,3,13,33.61
4,3,3,14,47.08
4,3,3,15,45.24
4,3,3,16,49.21
4,3,3,17,51.81
4,3,3,18,51.37
4,3,3,19,49.64
4,3,3,20,80.99
4,3,3,21,83.3
4,3,3,22,44.71
4,3,3,23,40.55
4,3,3,24,49.19
4,3,3,25,49.83
4,3,3,26,35.14
4,3,3,27,41.07
4,3,3,28,45.82
4,3,3,29,34.57
4,3,3,30,49.28
4,3,3,31,45.98
4,3,3,32,50.6
4,3,3,33,42.16
4,3,3,34,37.47
4,3,3,35,39.98
4,3,3,36,50.46
4,3,3,37,46.41
4,3,3,38,42.64
4,3,3,39,46.77
4,3,3,40,52.76
4,3,3,41,46.79
4,3,3,42,36.97
4,3,3,43,44.45
4,3,3,44,53.21
4,3,3,45,43.73
4,3,3,46,45.11
4,3,3,47,50.65
4,3,3,48,39.77
4,3,3,49,48.01
4,3,4,0,38.02
4,3,4,1,46.41
4,3,4,2,33.78
4,3,4,3,48.66
4,3,4,4,48.95
4,3,4,5,40.84
4,3,4,6,43.56
4,3,4,7,34.18
4,3,4,8,44.96
4,3,4,9,48.02
4,3,4,10,45.73
4,3,4,11,46.79
4,3,4,12,40.19
4,3,4,13,41.98
4,3,4,14,49.28
4,3,4,15,45.52
4,3,4,16,38.5
4,3,4,17,42.55
4,3,4,18,38.17
4,3,4,19,49.44
4,3,4,20,71.91
4,3,4,21,79.2
4,3,4,22,45.19
4,3,4,23,44.02
4,3,4,24,49.04
4,3,4,25,45.68
4,3,4,26,43.67
4,3,4,27,39.5
4,3,4,28,42.93
4,3,4,29,43.01
4,3,4,30,42.76
4,3,4,31,41.01
4,3,4,32,36.99
4,3,4,33,47.74
4,3,4,34,47.58
4,3,4,35,44.0
4,3,4,36,46.84
4,3,4,37,51.13
4,3,4,38,39.36
4,3,4,39,38.47
4,3,4,40,46.82
4,3,4,41,44.97
4,3,4,42,46.71
4,3,4,43,48.4
4,3,4,44,41.33
4,3,4,45,41.76
4,3,4,46,44.07
4,3,4,47,43.74
4,3,4,48,43.89
4,3,4,49,42.16
4,3,5,0,44.13
4,3,5,1,43.19
4,3,5,2,38.72
4,3,5,3,42.98
4,3,5,4,43.95
4,3,5,5,41.25
4,3,5,6,43.83
4,3,5,7,54.53
4,3,5,8,47.43
4,3,5,9,33.59
4,3,5,10,41.47
4,3,5,11,41.31
4,3,5,12,46.02
4,3,5,13,46.63
4,3,5,14,47.29
4,3,5,15,43.53
4,3,5,16,44.88
4,3,5,17,42.34
4,3,5,18,48.62
4,3,5,19,45.3
4,3,5,20,73.69
4,3,5,21,68.42
4,3,5,22,40.4
4,3,5,23,47.0
4,3,5,24,44.65
4,3,5,25,45.98
4,3,5,26,49.53
4,3,5,27,47.33
4,3,5,28,49.18
4,3,5,29,39.57
4,3,5,30,44.27
4,3,5,31,44.98
4,3,5,32,46.82
4,3,5,33,46.42
4,3,5,34,43.67
4,3,5,35,49.66
4,3,5,36,46.02
4,3,5,37,54.59
4,3,5,38,45.46
4,3,5,39,38.31
4,3,5,40,41.31
4,3,5,41,42.66
4,3,5,42,34.42
4,3,5,43,37.92
4,3,5,44,49.73
4,3,5,45,44.08
4,3,5,46,49.34
4,3,5,47,41.47
4,3,5,48,46.89
4,3,5,49,45.05
4,3,6,0,44.91
4,3,6,1,46.13
4,3,6,2,40.05
4,3,6,3,46.75
4,3,6,4,41.09
4,3,6,5,38.16
4,3,6,6,47.5
4,3,6,7,45.28
4,3,6,8,38.23
4,3,6,9,42.06
4,3,6,10,43.72
4,3,6,11,48.38
4,3,6,12,60.57
4,3,6,13,44.55
4,3,6,14,42.85
4,3,6,15,39.49
4,3,6,16,39.83
4,3,6,17,44.14
4,3,6,18,44.95
4,3,6,19,44.58
4,3,6,20,76.93
4,3,6,21,73.81
4,3,6,22,47.02
4,3,6,23,48.99
4,3,6,24,43.41
4,3,6,25,49.66
4,3,6,26,35.99
4,3,6,27,44.64
4,3,6,28,39.89
4,3,6,29,40.36
4,3,6,30,47.85
4,3,6,31,45.65
4,3,6,32,49.4
4,3,6,33,35.45
4,3,6,34,49.18
4,3,6,35,48.26
4,3,6,36,38.5
4,3,6,37,47.07
4,3,6,38,42.69
4,3,6,39,41.3
4,3,6,40,47.86
4,3,6,41,40.3
4,3,6,42,46.06
4,3,6,43,36.9
4,3,6,44,50.79
4,3,6,45,45.93
4,3,6,46,47.97
4,3,6,47,39.25
4,3,6,48,51.87
4,3,6,49,48.08
4,3,7,0,44.75
4,3,7,1,52.32
4,3,7,2,41.58
4,3,7,3,42.94
4,3,7,4,45.89
4,3,7,5,41.29
4,3,7,6,48.52
4,3,7,7,50.71
4,3,7,8,39.76
4,3,7,9,33.91
4,3,7,10,41.66
4,3,7,11,43.38
4,3,7,12,50.01
4,3,7,13,42.39
4,3,7,14,41.69
4,3,7,15,34.48
4,3,7,16,34.72
4,3,7,17,56.89
4,3,7,18,33.65
4,3,7,19,38.06
4,3,7,20,74.0
4,3,7,21,81.87
4,3,7,22,53.28
4,3,7,23,41.61
4,3,7,24,44.13
4,3,7,25,43.9
4,3,7,26,46.62
4,3,7,27,40.98
4,3,7,28,42.95
4,3,7,29,44.66
4,3,7,30,42.21
4,3,7,31,36.38
4,3,7,32,48.82
4,3,7,33,37.56
4,3,7,34,40.06
4,3,7,35,48.14
4,3,7,36,39.33
4,3,7,37,35.86
4,3,7,38,42.43
4,3,7,39,38.48
4,3,7,40,44.75
4,3,7,41,43.16
4,3,7,42,56.22
4,3,7,43,49.91
4,3,7,44,40.52
4,3,7,45,38.85
4,3,7,46,43.36
4,3,7,47,50.59
4,3,7,48,48.71
4,3,7,49,37.0
4,3,8,0,43.36
4,3,8,1,42.13
4,3,8,2,52.0
4,3,8,3,41.04
4,3,8,4,44.84
4,3,8,5,41.05
4,3,8,6,34.56
4,3,8,7,37.21
4,3,8,8,44.63
4,3,8,9,47.02
4,3,8,10,52.69
4,3,8,11,42.93
4,3,8,12,52.24
4,3,8,13,40.19
4,3,8,14,39.78
4,3,8,15,43.69
4,3,8,16,48.34
4,3,8,17,37.77
4,3,8,18,41.08
4,3,8,19,38.48
4,3,8,20,72.46
4,3,8,21,78.22
4,3,8,22,47.52
4,3,8,23,44.7
4,3,8,24,47.98
4,3,8,25,54.49
4,3,8,26,49.29
4,3,8,27,37.29
4,3,8,28,48.51
4,3,8,29,42.25
4,3,8,30,49.91
4,3,8,31,47.2
4,3,8,32,50.41
4,3,8,33,38.78
4,3,8,34,45.61
4,3,8,35,43.29
4,3,8,36,56.29
4,3,8,37,43.66
4,3,8,38,51.95
4,3,8,39,53.61
4,3,8,40,43.41
4,3,8,41,50.74
4,3,8,42,50.2
4,3,8,43,43.8
4,3,8,44,43.86
4,3,8,45,49.13
4,3,8,46,43.39
4,3,8,47,43.74
4,3,8,48,42.91
4,3,8,49,43.33
4,3,9,0,38.53
4,3,9,1,40.06
4,3,9,2,49.92
4,3,9,3,43.52
4,3,9,4,38.69
4,3,9,5,36.6
4,3,9,6,41.55
4,3,9,7,40.69
4,3,9,8,45.89
4,3,9,9,40.93
4,3,9,10,46.27
4,3,9,11,42.1
4,3,9,12,42.42
4,3,9,13,46.12
4,3,9,14,45.11
4,3,9,15,42.64
4,3,9,16,39.72
4,3,9,17,50.66
4,3,9,18,41.9
4,3,9,19,44.4
4,3,9,20,76.73
4,3,9,21,77.8
4,3,9,22,46.68
4,3,9,23,43.99
4,3,9,24,50.84
4,3,9,25,42.16
4,3,9,26,38.1
4,3,9,27,47.99
4,3,9,28,46.9
4,3,9,29,42.28
4,3,9,30,47.59
4,3,9,31,50.16
4,3,9,32,38.71
4,3,9,33,56.67
4,3,9,34,44.45
4,3,9,35,38.51
4,3,9,36,44.61
4,3,9,37,40.25
4,3,9,38,47.38
4,3,9,39,45.35
4,3,9,40,44.39
4,3,9,41,49.97
4,3,9,42,44.81
4,3,9,43,45.51
4,3,9,44,47.12
4,3,9,45,42.28
4,3,9,46,36.89
4,3,9,47,44.32
4,3,9,48,50.09
4,3,9,49,53.78
4,3,10,0,44.27
4,3,10,1,40.02
4,3,10,2,49.45
4,3,10,3,44.37
4,3,10,4,51.87
4,3,10,5,47.16
4,3,10,6,42.87
4,3,10,7,43.43
4,3,10,8,49.69
4,3,10,9,42.59
4,3,10,10,42.68
4,3,10,11,42.03
4,3,10,12,43.29
4,3,10,13,44.17
4,3,10,14,36.75
4,3,10,15,42.4
4,3,10,16,44.77
4,3,10,17,53.67
4,3,10,18,50.63
4,3,10,19,46.34
4,3,10,20,79.11
4,3,10,21,67.54
4,3,10,22,45.03
4,3,10,23,41.71
4,3,10,24,45.71
4,3,10,25,45.79
4,3,10,26,43.79
4,3,10,27,44.91
4,3,10,28,51.8
4,3,10,29,42.76
4,3,10,30,49.0
4,3,10,31,44.5
4,3,10,32,51.93
4,3,10,33,46.61
4,3,10,34,42.82
4,3,10,35,41.9
4,3,10,36,47.36
4,3,10,37,52.7
4,3,10,38,45.7
4,3,10,39,48.2
4,3,10,40,46.54
4,3,10,41,39.73
4,3,10,42,40.83
4,3,10,43,58.85
4,3,10,44,52.93
4,3,10,45,42.32
4,3,10,46,43.45
4,3,10,47,59.48
4,3,10,48,39.58
4,3,10,49,37.16
4,3,11,0,58.35
4,3,11,1,51.07
4,3,11,2,42.86
4,3,11,3,49.78
4,3,11,4,44.92
4,3,11,5,47.56
4,3,11,6,46.22
4,3,11,7,33.81
4,3,11,8,43.78
4,3,11,9,45.76
4,3,11,10,45.79
4,3,11,11,43.42
4,3,11,12,46.9
4,3,11,13,47.15
4,3,11,14,41.5
4,3,11,15,51.53
4,3,11,16,41.49
4,3,11,17,42.46
4,3,11,18,39.61
4,3,11,19,37.76
4,3,11,20,72.52
4,3,11,21,73.68
4,3,11,22,45.72
4,3,11,23,45.84
4,3,11,24,43.57
4,3,11,25,41.39
4,3,11,26,46.77
4,3,11,27,46.69
4,3,11,28,41.87
4,3,11,29,47.9
4,3,11,30,51.01
4,3,11,31,44.86
4,3,11,32,42.52
4,3,11,33,52.7
4,3,11,34,42.87
4,3,11,35,37.24
4,3,11,36,38.77
4,3,11,37,54.43
4,3,11,38,46.57
4,3,11,39,43.94
4,3,11,40,41.05
4,3,11,41,39.01
4,3,11,42,52.69
4,3,11,43,43.04
4,3,11,44,52.94
4,3,11,45,42.34
4,3,11,46,42.35
4,3,11,47,48.13
4,3,11,48,50.26
4,3,11,49,45.11
4,3,12,0,42.76
4,3,12,1,47.27
4,3,12,2,45.09
4,3,12,3,46.85
4,3,12,4,44.58
4,3,12,5,56.81
4,3,12,6,45.25
4,3,12,7,32.33
4,3,12,8,43.72
4,3,12,9,43.53
4,3,12,10,43.8
4,3,12,11,37.8
4,3,12,12,47.5
4,3,12,13,50.77
4,3,12,14,55.2
4,3,12,15,46.3
4,3,12,16,44.47
4,3,12,17,50.58
4,3,12,18,39.4
4,3,12,19,44.33
4,3,12,20,77.13
4,3,12,21,81.3
4,3,12,22,48.69
4,3,12,23,33.95
4,3,12,24,40.54
4,3,12,25,39.07
4,3,12,26,40.92
4,3,12,27,54.88
4,3,12,28,57.58
4,3,12,29,52.84
4,3,12,30,47.9
4,3,12,31,52.43
4,3,12,32,50.65
4,3,12,33,45.6
4,3,12,34,49.71
4,3,12,35,45.34
4,3,12,36,46.48
4,3,12,37,50.55
4,3,12,38,39.36
4,3,12,39,48.67
4,3,12,40,40.08
4,3,12,41,48.95
4,3,12,42,45.54
4,3,12,43,42.16
4,3,12,44,46.91
4,3,12,45,46.21
4,3,12,46,50.45
4,3,12,47,43.61
4,3,12,48,43.39
4,3,12,49,40.1
4,3,13,0,40.3
4,3,13,1,38.69
4,3,13,2,34.46
4,3,13,3,47.53
4,3,13,4,52.59
4,3,13,5,46.52
4,3,13,6,42.18
4,3,13,7,42.48
4,3,13,8,45.24
4,3,13,9,41.0
4,3,13,10,47.25
4,3,13,11,35.16
4,3,13,12,41.6
4,3,13,13,56.15
4,3,13,14,41.95
4,3,13,15,47.03
4,3,13,16,37.36
4,3,13,17,57.29
4,3,13,18,51.06
4,3,13,19,42.03
4,3,13,20,69.17
4,3,13,21,78.49
4,3,13,22,48.54
4,3,13,23,41.21
4,3,13,24,51.13
4,3,13,25,39.11
4,3,13,26,51.89
4,3,13,27,44.66
4,3,13,28,36.42
4,3,13,29,36.0
4,3,13,30,42.43
4,3,13,31,39.75
4,3,13,32,54.64
4,3,13,33,49.03
4,3,13,34,49.04
4,3,13,35,46.98
4,3,13,36,46.64
4,3,13,37,36.2
4,3,13,38,37.42
4,3,13,39,41.33
4,3,13,40,44.76
4,3,13,41,46.46
4,3,13,42,49.57
4,3,13,43,42.67
4,3,13,44,51.85
4,3,13,45,47.14
4,3,13,46,41.09
4,3,13,47,46.32
4,3,13,48,49.21
4,3,13,49,42.08
4,3,14,0,40.24
4,3,14,1,45.97
4,3,14,2,42.14
4,3,14,3,43.33
4,3,14,4,43.21
4,3,14,5,38.64
4,3,14,6,44.1
4,3,14,7,35.65
4,3,14,8,47.67
4,3,14,9,36.7
4,3,14,10,49.27
4,3,14,11,35.19
4,3,14,12,32.31
4,3,14,13,60.32
4,3,14,14,40.09
4,3,14,15,50.16
4,3,14,16,42.31
4,3,14,17,44.7
4,3,14,18,45.0
4,3,14,19,47.56
4,3,14,20,76.63
4,3,14,21,74.55
4,3,14,22,49.5
4,3,14,23,36.92
4,3,14,24,37.41
4,3,14,25,48.3
4,3,14,26,38.05
4,3,14,27,46.21
4,3,14,28,49.63
4,3,14,29,46.71
4,3,14,30,37.86
4,3,14,31,47.56
4,3,14,32,37.56
4,3,14,33,49.57
4,3,14,34,43.92
4,3,14,35,44.27
4,3,14,36,36.83
4,3,14,37,48.41
4,3,14,38,44.38
4,3,14,39,49.15
4,3,14,40,45.21
4,3,14,41,42.31
4,3,14,42,46.83
4,3,14,43,50.15
4,3,14,44,48.23
4,3,14,45,49.79
4,3,14,46,38.91
4,3,14,47,59.2
4,3,14,48,47.69
4,3,14,49,44.79
4,3,15,0,41.76
4,3,15,1,47.02
4,3,15,2,43.69
4,3,15,3,42.19
4,3,15,4,44.92
4,3,15,5,45.3
4,3,15,6,45.58
4,3,15,7,42.2
4,3,15,8,49.12
4,3,15,9,48.22
4,3,15,10,43.45
4,3,15,11,50.63
4,3,15,12,50.27
4,3,15,13,51.47
4,3,15,14,50.4
4,3,15,15,43.15
4,3,15,16,41.0
4,3,15,17,47.27
4,3,15,18,50.22
4,3,15,19,40.76
4,3,15,20,76.28
4,3,15,21,76.12
4,3,15,22,41.26
4,3,15,23,38.85
4,3,15,24,38.85
4,3,15,25,46.78
4,3,15,26,46.38
4,3,15,27,37.92
4,3,15,28,38.3
4,3,15,29,39.8
4,3,15,30,43.36
4,3,15,31,52.45
4,3,15,32,41.99
4,3,15,33,48.81
4,3,15,34,40.57
4,3,15,35,56.23
4,3,15,36,47.0
4,3,15,37,43.48
4,3,15,38,43.26
4,3,15,39,43.54
4,3,15,40,41.17
4,3,15,41,40.67
4,3,15,42,41.86
4,3,15,43,46.57
4,3,15,44,48.24
4,3,15,45,50.89
4,3,15,46,44.37
4,3,15,47,50.11
4,3,15,48,56.46
4,3,15,49,35.97
4,3,16,0,48.55
4,3,16,1,40.21
4,3,16,2,46.03
4,3,16,3,39.31
4,3,16,4,45.51
4,3,16,5,40.84
4,3,16,6,40.04
4,3,16,7,45.09
4,3,16,8,44.34
4,3,16,9,45.24
4,3,16,10,55.51
4,3,16,11,53.5
4,3,16,12,47.44
4,3,16,13,43.71
4,3,16,14,58.13
4,3,16,15,55.98
4,3,16,16,44.74
4,3,16,17,42.64
4,3,16,18,42.62
4,3,16,19,48.82
4,3,16,20,71.47
4,3,16,21,72.72
4,3,16,22,42.18
4,3,16,23,39.1
4,3,16,24,44.49
4,3,16,25,55.02
4,3,16,26,37.38
4,3,16,27,35.68
4,3,16,28,48.44
4,3,16,29,36.04
4,3,16,30,42.4
4,3,16,31,53.01
4,3,16,32,45.26
4,3,16,33,47.37
4,3,16,34,42.04
4,3,16,35,39.36
4,3,16,36,44.47
4,3,16,37,47.67
4,3,16,38,44.21
4,3,16,39,37.45
4,3,16,40,36.67
4,3,16,41,45.29
4,3,16,42,45.37
4,3,16,43,49.35
4,3,16,44,44.48
4,3,16,45,43.93
4,3,16,46,40.11
4,3,16,47,39.67
4,3,16,48,52.75
4,3,16,49,40.4
4,3,17,0,44.38
4,3,17,1,48.88
4,3,17,2,34.85
4,3,17,3,40.95
4,3,17,4,42.88
4,3,17,5,45.79
4,3,17,6,39.84
4,3,17,7,41.14
4,3,17,8,47.66
4,3,17,9,47.89
4,3,17,10,41.6
4,3,17,11,42.56
4,3,17,12,45.35
4,3,17,13,42.45
4,3,17,14,42.01
4,3,17,15,48.86
4,3,17,16,39.7
4,3,17,17,47.2
4,3,17,18,49.27
4,3,17,19,41.03
4,3,17,20,78.61
4,3,17,21,71.21
4,3,17,22,40.89
4,3,17,23,43.25
4,3,17,24,43.14
4,3,17,25,49.9
4,3,17,26,42.6
4,3,17,27,45.86
4,3,17,28,44.33
4,3,17,29,40.14
4,3,17,30,46.24
4,3,17,31,40.45
4,3,17,32,41.22
4,3,17,33,53.75
4,3,17,34,46.77
4,3,17,35,41.96
4,3,17,36,41.35
4,3,17,37,59.14
4,3,17,38,45.93
4,3,17,39,49.09
4,3,17,40,47.34
4,3,17,41,41.17
4,3,17,42,33.83
4,3,17,43,48.36
4,3,17,44,51.39
4,3,17,45,44.88
4,3,17,46,48.46
4,3,17,47,36.09
4,3,17,48,41.81
4,3,17,49,42.38
4,3,18,0,47.2
4,3,18,1,46.77
4,3,18,2,34.31
4,3,18,3,48.59
4,3,18,4,43.83
4,3,18,5,39.27
4,3,18,6,42.7
4,3,18,7,42.08
4,3,18,8,47.28
4,3,18,9,44.28
4,3,18,10,46.11
4,3,18,11,40.3
4,3,18,12,40.82
4,3,18,13,51.36
4,3,18,14,35.47
4,3,18,15,45.51
4,3,18,16,40.34
4,3,18,17,46.54
4,3,18,18,34.92
4,3,18,19,41.36
4,3,18,20,83.73
4,3,18,21,79.54
4,3,18,22,43.9
4,3,18,23,42.86
4,3,18,24,46.12
4,3,18,25,45.2
4,3,18,26,41.33
4,3,18,27,49.05
4,3,18,28,44.85
4,3,18,29,48.66
4,3,18,30,38.13
4,3,18,31,46.2
4,3,18,32,36.25
4,3,18,33,45.96
4,3,18,34,47.02
4,3,18,35,50.37
4,3,18,36,46.54
4,3,18,37,41.44
4,3,18,38,45.59
4,3,18,39,46.05
4,3,18,40,44.4
4,3,18,41,43.5
4,3,18,42,53.07
4,3,18,43,51.89
4,3,18,44,51.04
4,3,18,45,39.25
4,3,18,46,41.88
4,3,18,47,42.25
4,3,18,48,44.69
4,3,18,49,48.51
4,3,19,0,40.51
4,3,19,1,36.26
4,3,19,2,48.34
4,3,19,3,44.9
4,3,19,4,40.44
4,3,19,5,52.02
4,3,19,6,39.16
4,3,19,7,43.48
4,3,19,8,41.69
4,3,19,9,49.91
4,3,19,10,47.04
4,3,19,11,44.48
4,3,19,12,40.83
4,3,19,13,42.81
4,3,19,14,54.95
4,3,19,15,40.5
