x-axis,SDA1,SCL1
+2.33605208E-03,+3.96197608113E+00,+162.25537E-06
+2.33609708E-03,+3.96197608113E+00,-87.45997017E-03
+2.33614208E-03,+4.01830683801E+00,-58.72694989E-03
+2.33618708E-03,+3.97639860438E+00,-43.64834726E-03
+2.33623208E-03,+3.96197608113E+00,+15.24391885E-03
+2.33627708E-03,+3.90564386038E+00,-87.46405129E-03
+2.33632208E-03,+3.94755502176E+00,+168.37706E-06
+2.33636708E-03,+3.90564288446E+00,-28.57229533E-03
+2.33641208E-03,+3.94755599768E+00,-102.54265392E-03
+2.33645708E-03,+3.90564190854E+00,-117.61819571E-03
+2.33650208E-03,+3.94755697360E+00,-58.72286877E-03
+2.33654708E-03,+3.96197608113E+00,-43.64834726E-03
+2.33659208E-03,+4.01831171761E+00,-43.64834726E-03
+2.33663708E-03,+3.97639372478E+00,+15.24851011E-03
+2.33668208E-03,+3.90563946873E+00,-28.57586631E-03
+2.33672708E-03,+3.94755941341E+00,-43.64834726E-03
+2.33677208E-03,+4.01831366945E+00,-43.64834726E-03
+2.33681708E-03,+3.97639177294E+00,+15.25055067E-03
+2.33686208E-03,+3.90563751689E+00,-28.57790687E-03
+2.33690708E-03,+3.94756136525E+00,-43.64834726E-03
+2.33695208E-03,+3.90563654097E+00,+15.25208109E-03
+2.33699708E-03,+3.94756234117E+00,-87.48037579E-03
+2.33704208E-03,+3.90563556505E+00,-58.71674708E-03
+2.33708708E-03,+4.00390432113E+00,-43.64834726E-03
+2.33713208E-03,+3.92004686521E+00,-43.64834726E-03
+2.33717708E-03,+3.89122231305E+00,-43.64834726E-03
+2.33722208E-03,+3.94756478097E+00,-43.64834726E-03
+2.33726708E-03,+4.01831903702E+00,+15.25565208E-03
+2.33731208E-03,+3.92004296153E+00,-87.48751775E-03
+2.33735709E-03,+3.89122231305E+00,-117.61819571E-03
+2.33740209E-03,+4.00391115258E+00,-117.61819571E-03
+2.33744709E-03,+3.97638494149E+00,+193.88408E-06
+2.33749209E-03,+3.96197608113E+00,+30.32150120E-03
+2.33753709E-03,+4.01832196478E+00,+148.13562155E-03
+2.33758209E-03,+3.97638347761E+00,+237.16876842E-03
+2.33762709E-03,+4.01832294070E+00,+252.23104656E-03
+2.33767209E-03,+3.97638250169E+00,+311.13963716E-03
+2.33771709E-03,+3.96197608113E+00,+385.10999575E-03
+2.33776209E-03,+3.96197608113E+00,+459.08035434E-03
+2.33780709E-03,+3.96197608113E+00,+533.05071294E-03
+2.33785209E-03,+3.96197608113E+00,+548.11044037E-03
+2.33789709E-03,+4.01832586846E+00,+665.93272297E-03
+2.33794209E-03,+3.97637957393E+00,+813.87344016E-03
+2.33798709E-03,+4.01832684438E+00,+785.07767261E-03
+2.33803209E-03,+3.97637859801E+00,+887.84532918E-03
+2.33807709E-03,+3.96197608113E+00,+976.87286450E-03
+2.33812209E-03,+3.96197608113E+00,+991.92953110E-03
+2.33816709E-03,+4.01832879622E+00,+1.05084373324E+00
+2.33821209E-03,+4.03272984922E+00,+1.12481409183E+00
+2.33825709E-03,+3.97637615821E+00,+1.13986922801E+00
+2.33830209E-03,+3.96197608113E+00,+1.19878496057E+00
+2.33834709E-03,+3.96197608113E+00,+1.21383907646E+00
+2.33839209E-03,+3.96197608113E+00,+1.27275582930E+00
+2.33843709E-03,+3.96197608113E+00,+1.40564345088E+00
+2.33848209E-03,+3.96197608113E+00,+1.43574862182E+00
+2.33852709E-03,+3.96197608113E+00,+1.49466690509E+00
+2.33857209E-03,+3.96197608113E+00,+1.45079967687E+00
+2.33861709E-03,+3.96197608113E+00,+1.49466792537E+00
+2.33866209E-03,+3.96197608113E+00,+1.50971847028E+00
+2.33870709E-03,+3.96197608113E+00,+1.62755911793E+00
+2.33875209E-03,+3.96197608113E+00,+1.65765816718E+00
+2.33879710E-03,+3.96197608113E+00,+1.71657951129E+00
+2.33884210E-03,+3.96197608113E+00,+1.73162801564E+00
+2.33888710E-03,+3.96197608113E+00,+1.79055038003E+00
+2.33893210E-03,+3.90561507071E+00,+1.86452073862E+00
+2.33897710E-03,+3.94758381143E+00,+1.87956771255E+00
+2.33902210E-03,+3.96197608113E+00,+1.87956771255E+00
+2.33906710E-03,+3.96197608113E+00,+1.99741652244E+00
+2.33911210E-03,+3.90561311887E+00,+2.02750740945E+00
+2.33915710E-03,+3.94758576327E+00,+2.02750740945E+00
+2.33920210E-03,+3.96197608113E+00,+2.02750740945E+00
+2.33924710E-03,+3.96197608113E+00,+2.08643385496E+00
+2.33929210E-03,+4.01834099523E+00,+2.16040421356E+00
+2.33933710E-03,+4.03272984922E+00,+2.11651964057E+00
+2.33938210E-03,+4.03272984922E+00,+2.16040523384E+00
+2.33942710E-03,+3.97636347124E+00,+2.23437559243E+00
+2.33947210E-03,+4.01834294708E+00,+2.30834595103E+00
+2.33951710E-03,+3.97636249532E+00,+2.32338680327E+00
+2.33956210E-03,+3.96197608113E+00,+2.32338680327E+00
+2.33960710E-03,+4.01834441096E+00,+2.38231732990E+00
+2.33965210E-03,+3.91999221365E+00,+2.39735665172E+00
+2.33969710E-03,+3.89122231305E+00,+2.39735665172E+00
+2.33974210E-03,+4.00396190046E+00,+2.39735665172E+00
+2.33978710E-03,+4.03272984922E+00,+2.45628921892E+00
+2.33983210E-03,+3.97635907959E+00,+2.53025957751E+00
+2.33987710E-03,+4.01834733872E+00,+2.60422993611E+00
+2.33992210E-03,+3.97635810367E+00,+2.61926619709E+00
+2.33996710E-03,+3.96197608113E+00,+2.61926619709E+00
+2.34001210E-03,+4.01834880260E+00,+2.61926619709E+00
+2.34005710E-03,+3.97635663979E+00,+2.61926619709E+00
+2.34010210E-03,+3.96197608113E+00,+2.67820233526E+00
+2.34014710E-03,+3.96197608113E+00,+2.69323604554E+00
+2.34019210E-03,+3.96197608113E+00,+2.69323604554E+00
+2.34023711E-03,+3.96197608113E+00,+2.81111138274E+00
+2.34028211E-03,+3.96197608113E+00,+2.78223756371E+00
+2.34032711E-03,+3.96197608113E+00,+2.82614458287E+00
+2.34037211E-03,+4.01835270628E+00,+2.84117574245E+00
+2.34041711E-03,+4.08910696233E+00,+2.84117574245E+00
+2.34046211E-03,+3.99072841516E+00,+2.84117574245E+00
+2.34050711E-03,+3.96197608113E+00,+2.90011647189E+00
+2.34055211E-03,+3.96197608113E+00,+2.91514559090E+00
+2.34059711E-03,+3.96197608113E+00,+2.97408734063E+00
+2.34064211E-03,+3.96197608113E+00,+2.93017317949E+00
+2.34068711E-03,+3.96197608113E+00,+2.97408836091E+00
+2.34073211E-03,+4.01835660997E+00,+2.93017215921E+00
+2.34077711E-03,+3.97634883242E+00,+2.97408938119E+00
+2.34082211E-03,+3.96197608113E+00,+2.98911543936E+00
+2.34086711E-03,+3.96197608113E+00,+3.04806024992E+00
+2.34091211E-03,+3.96197608113E+00,+3.06308528781E+00
+2.34095711E-03,+3.96197608113E+00,+3.00413945696E+00
+2.34100211E-03,+3.96197608113E+00,+3.04806178034E+00
+2.34104711E-03,+4.01836002569E+00,+3.06308528781E+00
+2.34109211E-03,+3.97634541670E+00,+3.12203264908E+00
+2.34113711E-03,+3.96197608113E+00,+3.19600300767E+00
+2.34118211E-03,+3.96197608113E+00,+3.15207660317E+00
+2.34122711E-03,+3.96197608113E+00,+3.19600402795E+00
+2.34127211E-03,+3.90558969677E+00,+3.21102498472E+00
+2.34131711E-03,+3.94760918537E+00,+3.15207507275E+00
+2.34136211E-03,+4.01836344141E+00,+3.19600555837E+00
+2.34140711E-03,+3.97634200098E+00,+3.26997591697E+00
+2.34145211E-03,+4.01836441733E+00,+3.28499483317E+00
+2.34149711E-03,+3.97634102506E+00,+3.22604288064E+00
+2.34154211E-03,+3.96197608113E+00,+3.32892991006E+00
+2.34158711E-03,+3.96197608113E+00,+3.30001170881E+00
+2.34163211E-03,+3.90558579309E+00,+3.28499483317E+00
+2.34167712E-03,+4.00400386505E+00,+3.28499483317E+00
+2.34172212E-03,+3.97633858526E+00,+3.34394933640E+00
+2.34176712E-03,+3.96197608113E+00,+3.35896468163E+00
+2.34181212E-03,+3.96197608113E+00,+3.35896468163E+00
+2.34185712E-03,+3.96197608113E+00,+3.35896468163E+00
+2.34190212E-03,+3.96197608113E+00,+3.41792122542E+00
+2.34194712E-03,+4.01836978490E+00,+3.49189158402E+00
+2.34199212E-03,+3.97633565749E+00,+3.44794681446E+00
+2.34203712E-03,+3.90558140145E+00,+3.37397645586E+00
+2.34208212E-03,+3.89122231305E+00,+3.41792326598E+00
+2.34212712E-03,+3.94761796865E+00,+3.43293453008E+00
+2.34217212E-03,+3.96197608113E+00,+3.43293453008E+00
+2.34221712E-03,+3.96197608113E+00,+3.49189464486E+00
+2.34226212E-03,+4.01837320062E+00,+3.50690437853E+00
+2.34230712E-03,+3.97633224177E+00,+3.56586551359E+00
+2.34235212E-03,+4.01837417654E+00,+3.52191258179E+00
+2.34239712E-03,+4.03272984922E+00,+3.50690437853E+00
+2.34244212E-03,+3.91993170656E+00,+3.50690437853E+00
+2.34248712E-03,+4.00402143163E+00,+3.50690437853E+00
+2.34253212E-03,+3.97632980197E+00,+3.56586806429E+00
+2.34257712E-03,+3.96197608113E+00,+3.58087422699E+00
+2.34262212E-03,+3.96197608113E+00,+3.58087422699E+00
+2.34266712E-03,+3.96197608113E+00,+3.58087422699E+00
+2.34271212E-03,+4.01837808022E+00,+3.63983995331E+00
+2.34275712E-03,+3.97632736217E+00,+3.59587783898E+00
+2.34280212E-03,+3.96197608113E+00,+3.58087422699E+00
+2.34284712E-03,+3.96197608113E+00,+3.63984148373E+00
+2.34289212E-03,+3.96197608113E+00,+3.53690854167E+00
+2.34293712E-03,+3.96197608113E+00,+2.26857056101E+00
+2.34298212E-03,+3.84916622743E+00,+833.13060486E-03
+2.34302712E-03,+3.82046854496E+00,+194.29465654E-03
+2.34307212E-03,+3.76406264219E+00,-13.64826524E-03
+2.34311712E-03,+3.74971477687E+00,+15.32197033E-03
+2.34316213E-03,+3.74971477687E+00,-28.64932653E-03
+2.34320713E-03,+3.80612214353E+00,+15.32299061E-03
+2.34325213E-03,+3.82046854496E+00,-28.65034681E-03
+2.34329713E-03,+3.82046854496E+00,-43.64834726E-03
+2.34334213E-03,+3.53842439228E+00,-43.64834726E-03
+2.34338713E-03,+2.73337856406E+00,+15.32503117E-03
+2.34343213E-03,+1.86998304192E+00,-87.62627594E-03
+2.34347713E-03,+851.70108610E-03,-58.64379700E-03
+2.34352213E-03,+298.08428680E-03,-102.62325611E-03
+2.34356713E-03,+42.79256154E-03,-117.61819571E-03
+2.34361213E-03,-234.93171E-06,-58.64226658E-03
+2.34365713E-03,-56.64717797E-03,-43.64834726E-03
+2.34370213E-03,-70.98869979E-03,+15.32860215E-03
+2.34374713E-03,-14.57547761E-03,-28.65595836E-03
+2.34379213E-03,-56.64864185E-03,-43.64834726E-03
+2.34383713E-03,-70.98869979E-03,-43.64834726E-03
+2.34388213E-03,-70.98869979E-03,-43.64834726E-03
+2.34392713E-03,-70.98869979E-03,-43.64834726E-03
+2.34397213E-03,-14.57303781E-03,+15.33166300E-03
+2.34401713E-03,-234.93171E-06,+30.32150120E-03
+2.34406213E-03,-56.65156961E-03,+30.32150120E-03
+2.34410713E-03,-70.98869979E-03,-28.66003948E-03
+2.34415213E-03,-14.57108597E-03,-43.64834726E-03
+2.34419713E-03,-234.93171E-06,-43.64834726E-03
+2.34424213E-03,-56.65352145E-03,-43.64834726E-03
+2.34428713E-03,-70.98869979E-03,-102.63192850E-03
+2.34433213E-03,-14.56913413E-03,-58.63410434E-03
+2.34437713E-03,-234.93171E-06,-43.64834726E-03
+2.34442213E-03,-234.93171E-06,-102.63345892E-03
+2.34446713E-03,-56.65596125E-03,-58.63257391E-03
+2.34451213E-03,-70.98869979E-03,-43.64834726E-03
+2.34455713E-03,-14.56669433E-03,-43.64834726E-03
+2.34460214E-03,-234.93171E-06,-102.63549948E-03
+2.34464714E-03,-234.93171E-06,+357.12901E-06
+2.34469214E-03,-56.65840106E-03,+30.32150120E-03
+2.34473714E-03,-70.98869979E-03,+30.32150120E-03
+2.34478214E-03,-14.56425453E-03,-28.66769159E-03
+2.34482714E-03,-56.65986494E-03,-43.64834726E-03
+2.34487214E-03,-70.98869979E-03,-43.64834726E-03
+2.34491714E-03,-14.56279064E-03,-43.64834726E-03
+2.34496214E-03,-56.66132882E-03,-43.64834726E-03
+2.34500714E-03,-70.98869979E-03,-43.64834726E-03
+2.34505214E-03,-14.56132676E-03,-43.64834726E-03
+2.34509714E-03,-56.66279270E-03,+15.34441651E-03
+2.34514214E-03,-14.56035084E-03,-28.67177271E-03
+2.34518714E-03,-234.93171E-06,-43.64834726E-03
+2.34523214E-03,-234.93171E-06,-43.64834726E-03
+2.34527714E-03,-234.93171E-06,-43.64834726E-03
+2.34532214E-03,-113.09553329E-03,-43.64834726E-03
+2.34536714E-03,-85.31167913E-03,-102.64417186E-03
+2.34541214E-03,-70.98869979E-03,-58.62186097E-03
+2.34545714E-03,-70.98869979E-03,+15.34849763E-03
+2.34550214E-03,-14.55644716E-03,-28.67585383E-03
+2.34554714E-03,-56.66767230E-03,-43.64834726E-03
+2.34559214E-03,-70.98869979E-03,-43.64834726E-03
+2.34563714E-03,-14.55498328E-03,-43.64834726E-03
+2.34568214E-03,+56.19927277E-03,+15.35104833E-03
+2.34572714E-03,-42.35054850E-03,-28.67840453E-03
+2.34577214E-03,-70.98869979E-03,-43.64834726E-03
+2.34581714E-03,-70.98869979E-03,-43.64834726E-03
+2.34586214E-03,-14.55254348E-03,-43.64834726E-03
+2.34590714E-03,-56.67157599E-03,-43.64834726E-03
+2.34595214E-03,-70.98869979E-03,-102.65080369E-03
+2.34599714E-03,-14.55107959E-03,-58.61522914E-03
+2.34604215E-03,-234.93171E-06,-43.64834726E-03
+2.34608715E-03,-234.93171E-06,-43.64834726E-03
+2.34613215E-03,-234.93171E-06,-43.64834726E-03
+2.34617715E-03,-56.67450375E-03,-43.64834726E-03
+2.34622215E-03,-70.98869979E-03,-102.65386453E-03
+2.34626715E-03,-14.54815183E-03,+393.85912E-06
+2.34631215E-03,-56.67596763E-03,-87.69157391E-03
+2.34635715E-03,-14.54717591E-03,+395.89968E-06
+2.34640215E-03,-234.93171E-06,+30.32150120E-03
+2.34644715E-03,-56.67743151E-03,-28.68656678E-03
+2.34649215E-03,-14.54571203E-03,-43.64834726E-03
+2.34653715E-03,-56.67840743E-03,-43.64834726E-03
+2.34658215E-03,-70.98869979E-03,-43.64834726E-03
+2.34662715E-03,-70.98869979E-03,-102.65845580E-03
+2.34667215E-03,-70.98869979E-03,-58.60757703E-03
+2.34671715E-03,-70.98869979E-03,-102.65947608E-03
+2.34676215E-03,-14.54278427E-03,-58.60655675E-03
+2.34680715E-03,-234.93171E-06,-43.64834726E-03
+2.34685215E-03,-234.93171E-06,-102.66100650E-03
+2.34689715E-03,-56.68231111E-03,-58.60502633E-03
+2.34694215E-03,-70.98869979E-03,-43.64834726E-03
+2.34698715E-03,-70.98869979E-03,+15.36584240E-03
+2.34703215E-03,-70.98869979E-03,-28.69319861E-03
+2.34707715E-03,-14.53936855E-03,-43.64834726E-03
+2.34712215E-03,-234.93171E-06,-43.64834726E-03
+2.34716715E-03,-56.68523888E-03,-102.66457748E-03
+2.34721215E-03,-70.98869979E-03,-58.60145535E-03
+2.34725715E-03,-14.53741670E-03,-43.64834726E-03
+2.34730215E-03,-234.93171E-06,-102.66610790E-03
+2.34734715E-03,-234.93171E-06,-58.59992493E-03
+2.34739215E-03,-234.93171E-06,-43.64834726E-03
+2.34743715E-03,-113.14140157E-03,-43.64834726E-03
+2.34748216E-03,-85.28874499E-03,-43.64834726E-03
+2.34752716E-03,-14.53448894E-03,-43.64834726E-03
+2.34757216E-03,-56.68963052E-03,-102.66916874E-03
+2.34761716E-03,-127.44388657E-03,-117.61819571E-03
+2.34766216E-03,-85.28679315E-03,+425.48782E-06
+2.34770716E-03,-70.98869979E-03,-87.72320262E-03
+2.34775216E-03,-14.53204914E-03,+427.52838E-06
+2.34779716E-03,-234.93171E-06,-28.70187099E-03
+2.34784216E-03,-234.93171E-06,-43.64834726E-03
+2.34788716E-03,-56.69304624E-03,-43.64834726E-03
+2.34793216E-03,-14.53009730E-03,+15.37655535E-03
+2.34797716E-03,-234.93171E-06,+148.37232669E-03
+2.34802216E-03,-56.69451012E-03,+237.28712099E-03
+2.34806716E-03,-70.98869979E-03,+252.23104656E-03
+2.34811216E-03,-70.98869979E-03,+370.28493290E-03
+2.34815716E-03,-70.98869979E-03,+459.19819678E-03
+2.34820216E-03,-70.98869979E-03,+415.11262847E-03
+2.34824716E-03,-70.98869979E-03,+459.19921706E-03
+2.34829216E-03,-14.52619362E-03,+533.16957565E-03
+2.34833716E-03,-56.69792585E-03,+666.16942812E-03
+2.34838216E-03,-70.98869979E-03,+696.05013728E-03
+2.34842716E-03,-70.98869979E-03,+814.11116559E-03
+2.34847216E-03,-70.98869979E-03,+843.98983419E-03
+2.34851716E-03,-14.52375381E-03,+903.02136862E-03
+2.34856216E-03,-56.70036565E-03,+976.99172722E-03
+2.34860716E-03,-14.52277789E-03,+1.05096208581E+00
+2.34865216E-03,-234.93171E-06,+1.06589937955E+00
+2.34869716E-03,-56.70182953E-03,+1.12493295455E+00
+2.34874216E-03,-70.98869979E-03,+1.19890331314E+00
+2.34878716E-03,-70.98869979E-03,+1.21383907646E+00
+2.34883216E-03,-14.52033809E-03,+1.27287418188E+00
+2.34887716E-03,-234.93171E-06,+1.22877330936E+00
+2.34892216E-03,-56.70426933E-03,+1.33191132786E+00
+2.34896717E-03,-70.98869979E-03,+1.42081540921E+00
+2.34901217E-03,-70.98869979E-03,+1.49478576780E+00
+2.34905717E-03,-14.51789829E-03,+1.50971847028E+00
+2.34910217E-03,-234.93171E-06,+1.56875663653E+00
+2.34914717E-03,-234.93171E-06,+1.58368831873E+00
+2.34919217E-03,-56.70719709E-03,+1.70176669181E+00
+2.34923717E-03,-70.98869979E-03,+1.73162801564E+00
+2.34928217E-03,-70.98869979E-03,+1.73162801564E+00
+2.34932717E-03,-70.98869979E-03,+1.84970944956E+00
+2.34937217E-03,-14.51448257E-03,+1.82052648544E+00
+2.34941717E-03,-113.18434208E-03,+1.86463960133E+00
+2.34946217E-03,-85.26727473E-03,+1.87956771255E+00
+2.34950717E-03,-70.98869979E-03,+1.87956771255E+00
+2.34955217E-03,-70.98869979E-03,+1.99765424787E+00
+2.34959717E-03,-70.98869979E-03,+2.02750740945E+00
+2.34964217E-03,-70.98869979E-03,+2.08655169740E+00
+2.34968717E-03,-14.51106684E-03,+2.10147725791E+00
+2.34973217E-03,-56.71305262E-03,+2.10147725791E+00
+2.34977717E-03,-70.98869979E-03,+2.16052307627E+00
+2.34982217E-03,-70.98869979E-03,+2.29353976337E+00
+2.34986717E-03,-70.98869979E-03,+2.26433996462E+00
+2.34991217E-03,-70.98869979E-03,+2.24941695482E+00
+2.34995717E-03,-70.98869979E-03,+2.19036909589E+00
+2.35000217E-03,-70.98869979E-03,+2.35259221356E+00
+2.35004717E-03,-14.50716316E-03,+2.45640553093E+00
+2.35009217E-03,-56.71695630E-03,+2.35322772148E+00
+2.35013717E-03,-70.98869979E-03,+2.44148660225E+00
+2.35018217E-03,-70.98869979E-03,+2.47132650018E+00
+2.35022717E-03,-70.98869979E-03,+2.41227558041E+00
+2.35027217E-03,-70.98869979E-03,+2.45640808163E+00
+2.35031717E-03,-70.98869979E-03,+2.47132650018E+00
+2.35036217E-03,-127.47365215E-03,+2.53037895037E+00
+2.35040718E-03,-85.25702756E-03,+2.54529634863E+00
+2.35045218E-03,-70.98869979E-03,+2.60434981910E+00
+2.35049718E-03,-70.98869979E-03,+2.61926619709E+00
+2.35054218E-03,-70.98869979E-03,+2.67832068784E+00
+2.35058718E-03,-70.98869979E-03,+2.69323604554E+00
+2.35063218E-03,-70.98869979E-03,+2.75229155657E+00
+2.35067718E-03,-14.50033171E-03,+2.70814987282E+00
+2.35072218E-03,-56.72378775E-03,+2.75229257685E+00
+2.35076718E-03,-14.49935579E-03,+2.82626293545E+00
+2.35081218E-03,-56.72476367E-03,+2.84117574245E+00
+2.35085718E-03,-70.98869979E-03,+2.84117574245E+00
+2.35090218E-03,-70.98869979E-03,+2.84117574245E+00
+2.35094718E-03,-14.49740395E-03,+2.90023482446E+00
+2.35099218E-03,-56.72671551E-03,+2.91514559090E+00
+2.35103718E-03,-70.98869979E-03,+2.85608548860E+00
+2.35108218E-03,-70.98869979E-03,+2.95929696732E+00
+2.35112718E-03,-127.48194748E-03,+2.98911543936E+00
+2.35117218E-03,-28.75499659E-03,+2.98911543936E+00
+2.35121718E-03,-56.72915531E-03,+3.04817758221E+00
+2.35126218E-03,-14.49398823E-03,+3.06308528781E+00
+2.35130718E-03,-56.73013123E-03,+3.06308528781E+00
+2.35135218E-03,-14.49301231E-03,+3.06308528781E+00
+2.35139718E-03,-56.73110715E-03,+3.00402110439E+00
+2.35144218E-03,-70.98869979E-03,+3.04818013292E+00
+2.35148718E-03,-70.98869979E-03,+3.12215049151E+00
+2.35153218E-03,-70.98869979E-03,+3.07798942242E+00
+2.35157718E-03,-70.98869979E-03,+3.18121773577E+00
+2.35162218E-03,-70.98869979E-03,+3.15195825060E+00
+2.35166718E-03,-70.98869979E-03,+3.13705513626E+00
+2.35171218E-03,-14.48910863E-03,+3.19612289067E+00
+2.35175718E-03,-56.73501084E-03,+3.21102498472E+00
+2.35180218E-03,-70.98869979E-03,+3.21102498472E+00
+2.35184719E-03,-14.48764474E-03,+3.27009426954E+00
+2.35189219E-03,-56.73647472E-03,+3.28499483317E+00
+2.35193719E-03,-70.98869979E-03,+3.28499483317E+00
+2.35198219E-03,-70.98869979E-03,+3.28499483317E+00
+2.35202719E-03,-127.49170668E-03,+3.28499483317E+00
+2.35207219E-03,-85.23897303E-03,+3.34406666870E+00
+2.35211719E-03,-70.98869979E-03,+3.29989233596E+00
+2.35216219E-03,-70.98869979E-03,+3.34406768898E+00
+2.35220719E-03,-70.98869979E-03,+3.35896468163E+00
+2.35225219E-03,-14.48325310E-03,+3.29989080554E+00
+2.35229719E-03,-56.74086636E-03,+3.34406921940E+00
+2.35234219E-03,-70.98869979E-03,+3.41803957799E+00
+2.35238719E-03,-70.98869979E-03,+3.37385912357E+00
+2.35243219E-03,-70.98869979E-03,+3.41804059827E+00
+2.35247719E-03,-70.98869979E-03,+3.49201095687E+00
+2.35252219E-03,-70.98869979E-03,+3.44782744160E+00
+2.35256719E-03,-70.98869979E-03,+3.49201197715E+00
+2.35261219E-03,-70.98869979E-03,+3.50690437853E+00
+2.35265719E-03,-70.98869979E-03,+3.50690437853E+00
+2.35270219E-03,-70.98869979E-03,+3.50690437853E+00
+2.35274719E-03,-127.49951405E-03,+3.44782489090E+00
+2.35279219E-03,-85.23116566E-03,+3.55109452562E+00
+2.35283719E-03,-14.47690962E-03,+3.52179371907E+00
+2.35288219E-03,-56.74720985E-03,+3.56598539659E+00
+2.35292719E-03,-70.98869979E-03,+3.58087422699E+00
+2.35297219E-03,-70.98869979E-03,+3.52179218865E+00
+2.35301719E-03,-70.98869979E-03,+3.50690437853E+00
+2.35306219E-03,-70.98869979E-03,+3.56598743715E+00
+2.35310719E-03,-127.50341773E-03,+3.58087422699E+00
+2.35315219E-03,-85.22726198E-03,+3.58087422699E+00
+2.35319719E-03,-14.47300593E-03,+3.58087422699E+00
+2.35324219E-03,-56.75111353E-03,+3.63995932616E+00
+2.35328720E-03,-70.98869979E-03,+3.65484407544E+00
+2.35333220E-03,-70.98869979E-03,+3.65484407544E+00
+2.35337720E-03,-70.98869979E-03,+3.18215103866E+00
+2.35342220E-03,-70.98869979E-03,+1.29047109566E+00
+2.35346720E-03,-14.47007817E-03,+666.72688455E-03
+2.35351220E-03,-56.75404129E-03,+149.37500867E-03
+2.35355720E-03,-14.46910225E-03,-28.76716896E-03
+2.35360220E-03,-234.93171E-06,+15.44083304E-03
+2.35364720E-03,-56.75550517E-03,-28.76818924E-03
+2.35369220E-03,-14.46763837E-03,+15.44185332E-03
+2.35373720E-03,-56.75648109E-03,-28.76920953E-03
+2.35378220E-03,-70.98869979E-03,-43.64834726E-03
+2.35382720E-03,-70.98869979E-03,-43.64834726E-03
+2.35387220E-03,-70.98869979E-03,-102.74058840E-03
+2.35391720E-03,-70.98869979E-03,-58.52544443E-03
+2.35396220E-03,-70.98869979E-03,-43.64834726E-03
+2.35400720E-03,-70.98869979E-03,-43.64834726E-03
+2.35405220E-03,-14.46373469E-03,-43.64834726E-03
+2.35409720E-03,-56.76038478E-03,+15.44644459E-03
+2.35414220E-03,-14.46275877E-03,-28.77380079E-03
+2.35418720E-03,-56.76136070E-03,-43.64834726E-03
+2.35423220E-03,-127.51561674E-03,-43.64834726E-03
+2.35427720E-03,-141.74246788E-03,-43.64834726E-03
+2.35432220E-03,-85.21457501E-03,-102.74568980E-03
+2.35436720E-03,-70.98869979E-03,-58.52034303E-03
+2.35441220E-03,-70.98869979E-03,-43.64834726E-03
+2.35445720E-03,-14.45934304E-03,-43.64834726E-03
+2.35450220E-03,-56.76477642E-03,-102.74773037E-03
+2.35454720E-03,-70.98869979E-03,-58.51830246E-03
+2.35459220E-03,-70.98869979E-03,-43.64834726E-03
+2.35463720E-03,-70.98869979E-03,-102.74926079E-03
+2.35468220E-03,-14.45690324E-03,-117.61819571E-03
+2.35472721E-03,-113.29950073E-03,-117.61819571E-03
+2.35477221E-03,-28.67692293E-03,-58.51575176E-03
+2.35481721E-03,-234.93171E-06,-102.75130135E-03
+2.35486221E-03,-234.93171E-06,-58.51473148E-03
+2.35490721E-03,-234.93171E-06,-43.64834726E-03
+2.35495221E-03,-113.30438034E-03,-43.64834726E-03
+2.35499721E-03,-85.20725560E-03,+15.45664739E-03
+2.35504221E-03,-70.98869979E-03,-28.78400360E-03
+2.35508721E-03,-70.98869979E-03,-43.64834726E-03
+2.35513221E-03,-127.52537595E-03,-43.64834726E-03
+2.35517721E-03,-28.66813965E-03,-102.75538247E-03
+2.35522221E-03,-56.77258379E-03,-58.51065036E-03
+2.35526721E-03,-70.98869979E-03,-43.64834726E-03
+2.35531221E-03,-70.98869979E-03,-43.64834726E-03
+2.35535721E-03,-14.44958383E-03,-43.64834726E-03
+2.35540221E-03,-56.77453563E-03,-43.64834726E-03
+2.35544721E-03,-70.98869979E-03,-43.64834726E-03
+2.35549221E-03,-70.98869979E-03,-43.64834726E-03
+2.35553721E-03,-70.98869979E-03,-43.64834726E-03
+2.35558221E-03,-70.98869979E-03,-43.64834726E-03
+2.35562721E-03,-70.98869979E-03,+15.46378936E-03
+2.35567221E-03,-70.98869979E-03,-28.79114556E-03
+2.35571721E-03,-70.98869979E-03,+15.46480964E-03
+2.35576221E-03,-14.44519219E-03,-28.79216584E-03
+2.35580721E-03,-56.77892727E-03,-43.64834726E-03
+2.35585221E-03,-70.98869979E-03,-43.64834726E-03
+2.35589721E-03,-70.98869979E-03,-43.64834726E-03
+2.35594221E-03,-127.53415924E-03,+15.46736034E-03
+2.35598721E-03,-85.19652048E-03,-87.91093429E-03
+2.35603221E-03,-14.44226443E-03,-58.50146783E-03
+2.35607721E-03,-56.78185503E-03,+15.46889076E-03
+2.35612221E-03,-70.98869979E-03,-28.79624697E-03
+2.35616721E-03,-14.44080055E-03,-43.64834726E-03
+2.35621222E-03,-56.78331891E-03,-43.64834726E-03
+2.35625722E-03,-70.98869979E-03,-102.76762584E-03
+2.35630222E-03,-70.98869979E-03,-58.49840699E-03
+2.35634722E-03,-127.53855088E-03,-43.64834726E-03
+2.35639222E-03,-85.19212883E-03,-43.64834726E-03
+2.35643722E-03,-70.98869979E-03,-43.64834726E-03
