Time [s],Channel 0,Channel 1
15.564531792,1,0
15.564533792,0,1
15.564534458,1,0
15.564535792,0,1
15.564537792,1,0
15.564539125,0,1
15.564540458,1,0
15.564541125,0,1
15.564541792,1,0
15.564542458,0,1
15.564543792,1,0
15.564544458,0,1
15.564545125,1,0
15.564545792,0,1
15.564546458,1,0
15.564548458,0,1
15.564549125,0,0
15.564550417,0,1
15.564553458,1,1
15.564553500,1,0
15.564554125,1,1
15.564554167,0,1
15.564554792,1,1
15.564554833,1,0
15.564555458,1,1
15.564555500,0,1
15.564556125,1,1
15.564556167,1,0
15.564556833,0,1
15.564557500,1,1
15.564557542,1,0
15.564558833,1,1
15.564558875,0,1
15.564560167,1,1
15.564560208,1,0
15.564562167,1,1
15.564562208,0,1
15.564563500,1,1
15.564563542,1,0
15.564564208,0,0
15.564565500,0,1
15.565267708,0,0
15.565269042,0,1
15.566267958,0,0
15.566269333,0,1
15.567268250,0,0
15.567269583,0,1
15.568267833,0,0
15.568269167,0,1
15.569268083,0,0
15.569269458,0,1
15.570268375,0,0
15.570269708,0,1
15.571268625,0,0
15.571269958,0,1
15.572268208,0,0
15.572269583,0,1
15.572528792,1,0
15.572529500,0,1
15.572530167,1,0
15.572530833,0,1
15.572531500,1,0
15.572532167,0,1
15.572532833,1,0
15.572534833,0,1
15.572535500,1,0
15.572536833,0,1
15.572538833,1,0
15.572540167,0,1
15.572541500,1,0
15.572542167,0,1
15.572542833,1,0
15.572543500,0,1
15.572544833,1,0
15.572545500,0,1
15.572546167,1,0
15.572546833,0,1
15.572547500,1,0
15.572549500,0,1
15.572550167,0,0
15.572551500,0,1
15.572554500,1,1
15.572554542,1,0
15.572555208,1,1
15.572555250,0,1
15.572555875,1,1
15.572555917,1,0
15.572556542,1,1
15.572556583,0,1
15.572557208,1,1
15.572557250,1,0
15.572557875,1,1
15.572557917,0,1
15.572558542,1,1
15.572558583,1,0
15.572559875,1,1
15.572559917,0,1
15.572561208,1,1
15.572561250,1,0
15.572563208,1,1
15.572563250,0,1
15.572564542,1,1
15.572564583,1,0
15.572565250,0,0
15.572566542,0,1
15.573268750,0,0
15.573270125,0,1
15.574268375,0,0
15.574269708,0,1
15.575268625,0,0
15.575269958,0,1
15.576268875,0,0
15.576270250,0,1
15.577269167,0,0
15.577270500,0,1
15.578269417,0,0
15.578270750,0,1
15.579269000,0,0
15.579270375,0,1
15.580269292,0,0
15.580270625,0,1
15.580529208,1,0
15.580529875,0,1
15.580530542,1,0
15.580531208,0,1
15.580531875,1,0
15.580532542,0,1
15.580533208,1,0
15.580535208,0,1
15.580535875,1,0
15.580537208,0,1
15.580539208,1,0
15.580540542,0,1
15.580541875,1,0
15.580542542,0,1
15.580543208,1,0
15.580543875,0,1
15.580545208,1,0
15.580545875,0,1
15.580546542,1,0
15.580547208,0,1
15.580547875,1,0
15.580549875,0,1
15.580550542,0,0
15.580551875,0,1
15.580554917,1,1
15.580554958,1,0
15.580555583,1,1
15.580555625,0,1
15.580556250,1,1
15.580556292,1,0
15.580556917,1,1
15.580556958,0,1
15.580557583,1,1
15.580557625,1,0
15.580558250,1,1
15.580558292,0,1
15.580558917,1,1
15.580558958,1,0
15.580560250,1,1
15.580560292,0,1
15.580561583,1,1
15.580561625,1,0
15.580563583,1,1
15.580563625,0,1
15.580564917,1,1
15.580564958,1,0
15.580565625,0,0
15.580566958,0,1
15.581269167,0,0
15.581270500,0,1
15.582269417,0,0
15.582270750,0,1
15.583269667,0,0
15.583271000,0,1
15.584269917,0,0
15.584271292,0,1
15.585269542,0,0
15.585270875,0,1
15.586269792,0,0
15.586271125,0,1
15.587270042,0,0
15.587271417,0,1
15.588270333,0,0
15.588271667,0,1
15.588530250,1,0
15.588530917,0,1
15.588531583,1,0
15.588532250,0,1
15.588532917,1,0
15.588533583,0,1
15.588534250,1,0
15.588536250,0,1
15.588536917,1,0
15.588538250,0,1
15.588540250,1,0
15.588541583,0,1
15.588542917,1,0
15.588543583,0,1
15.588544250,1,0
15.588544917,0,1
15.588546250,1,0
15.588546917,0,1
15.588547583,1,0
15.588548250,0,1
15.588548917,1,0
15.588550917,0,1
15.588551583,0,0
15.588552917,0,1
15.588555958,1,1
15.588556000,1,0
15.588556625,1,1
15.588556667,0,1
15.588557292,1,1
15.588557333,1,0
15.588557958,1,1
15.588558000,0,1
15.588558625,1,1
15.588558667,1,0
15.588559292,1,1
15.588559333,0,1
15.588559958,1,1
15.588560000,1,0
15.588561292,1,1
15.588561333,0,1
15.588562625,1,1
15.588562667,1,0
15.588564667,0,1
15.588566000,1,1
15.588566042,1,0
15.588566708,0,0
15.588568000,0,1
15.589270208,0,0
15.589271542,0,1
15.590270458,0,0
15.590271833,0,1
15.591270083,0,0
15.591271417,0,1
15.592270333,0,0
15.592271667,0,1
15.593270583,0,0
15.593271958,0,1
15.594270875,0,0
15.594272208,0,1
15.595271125,0,0
15.595272458,0,1
15.596270708,0,0
15.596272083,0,1
15.596531292,1,0
15.596532000,0,1
15.596532667,1,0
15.596533333,0,1
15.596534000,1,0
15.596534667,0,1
15.596535333,1,0
15.596537333,0,1
15.596538000,1,0
15.596539333,0,1
15.596541333,1,0
15.596542667,0,1
15.596544000,1,0
15.596544667,0,1
15.596545333,1,0
15.596545958,1,1
15.596546000,0,1
15.596547333,1,0
15.596547958,1,1
15.596548000,0,1
15.596548667,1,0
15.596549292,1,1
15.596549333,0,1
15.596549958,1,1
15.596550000,1,0
15.596551958,1,1
15.596552000,0,1
15.596552667,0,0
15.596553958,0,1
15.596557000,1,1
15.596557042,1,0
15.596557667,1,1
15.596557708,0,1
15.596558333,1,1
15.596558375,1,0
15.596559000,1,1
15.596559042,0,1
15.596559667,1,1
15.596559708,1,0
15.596560333,1,1
15.596560375,0,1
15.596561000,1,1
15.596561042,1,0
15.596562375,0,1
15.596563708,1,1
15.596563750,1,0
15.596565708,1,1
15.596565750,0,1
15.596567042,1,1
15.596567083,1,0
15.596567750,0,0
15.596569042,0,1
15.597271250,0,0
15.597272583,0,1
15.598270833,0,0
15.598272208,0,1
15.599271125,0,0
15.599272458,0,1
15.600271375,0,0
15.600272708,0,1
15.601271625,0,0
15.601273000,0,1
15.602271250,0,0
15.602272583,0,1
15.603271500,0,0
15.603272833,0,1
15.604271750,0,0
15.604273125,0,1
15.604531667,1,0
15.604532375,0,1
15.604533042,1,0
15.604533708,0,1
15.604534375,1,0
15.604535042,0,1
15.604535708,1,0
15.604537708,0,1
15.604538375,1,0
15.604539708,0,1
15.604541708,1,0
15.604543042,0,1
15.604544375,1,0
15.604545042,0,1
15.604545708,1,0
15.604546375,0,1
15.604547708,1,0
15.604548333,1,1
15.604548375,0,1
15.604549042,1,0
15.604549667,1,1
15.604549708,0,1
15.604550375,1,0
15.604552333,1,1
15.604552375,0,1
15.604553042,0,0
15.604554333,0,1
15.604557375,1,1
15.604557417,1,0
15.604558042,1,1
15.604558083,0,1
15.604558708,1,1
15.604558750,1,0
15.604559417,0,1
15.604560083,1,0
15.604560750,0,1
15.604561417,1,1
15.604561458,1,0
15.604562750,1,1
15.604562792,0,1
15.604564083,1,1
15.604564125,1,0
15.604566083,1,1
15.604566125,0,1
15.604567417,1,1
15.604567458,1,0
15.604568125,0,0
15.604569417,0,1
15.605271625,0,0
15.605273000,0,1
15.606271917,0,0
15.606273250,0,1
15.607272167,0,0
15.607273500,0,1
15.608272417,0,0
15.608273792,0,1
15.609272042,0,0
15.609273375,0,1
15.610272292,0,0
15.610273625,0,1
15.611272542,0,0
15.611273917,0,1
15.612272833,0,0
15.612274167,0,1
15.612532750,1,0
15.612533417,0,1
15.612534083,1,0
15.612534750,0,1
15.612535417,1,0
15.612536083,0,1
15.612536750,1,0
15.612538750,0,1
15.612539417,1,0
15.612540750,0,1
15.612542750,1,0
15.612544083,0,1
15.612545417,1,0
15.612546083,0,1
15.612546750,1,0
15.612547417,0,1
15.612548750,1,0
15.612549417,0,1
15.612550083,1,0
15.612550750,0,1
15.612551417,1,0
15.612553417,0,1
15.612554083,0,0
15.612555417,0,1
15.612558458,1,1
15.612558500,1,0
15.612559125,1,1
15.612559167,0,1
15.612559792,1,1
15.612559833,1,0
15.612560458,1,1
15.612560500,0,1
15.612561125,1,1
15.612561167,1,0
15.612561792,1,1
15.612561833,0,1
15.612562458,1,1
15.612562500,1,0
15.612563792,1,1
15.612563833,0,1
15.612565125,1,1
15.612565167,1,0
15.612567125,1,1
15.612567167,0,1
15.612568458,1,1
15.612568500,1,0
15.612569167,0,0
15.612570458,0,1
15.613272667,0,0
15.613274042,0,1
15.614272958,0,0
15.614274292,0,1
15.615272542,0,0
15.615273875,0,1
15.616272792,0,0
15.616274167,0,1
15.617273083,0,0
15.617274417,0,1
15.618273333,0,0
15.618274667,0,1
15.619272917,0,0
15.619274292,0,1
15.620273208,0,0
15.620274542,0,1
15.620533792,1,0
15.620534458,0,1
15.620535125,1,0
15.620535792,0,1
15.620536458,1,0
15.620537125,0,1
15.620537792,1,0
15.620539792,0,1
15.620540458,1,0
15.620541792,0,1
15.620543792,1,0
15.620545125,0,1
15.620546458,1,0
15.620547125,0,1
15.620547792,1,0
15.620548458,0,1
15.620549792,1,0
15.620550458,0,1
15.620551125,1,0
15.620551792,0,1
15.620552458,1,0
15.620554458,0,1
15.620555125,0,0
15.620556458,0,1
15.620559500,1,1
15.620559542,1,0
15.620560167,1,1
15.620560208,0,1
15.620560833,1,1
15.620560875,1,0
15.620561500,1,1
15.620561542,0,1
15.620562167,1,1
15.620562208,1,0
15.620562833,1,1
15.620562875,0,1
15.620563500,1,1
15.620563542,1,0
15.620564833,1,1
15.620564875,0,1
15.620566167,1,1
15.620566208,1,0
15.620568167,1,1
15.620568208,0,1
15.620569500,1,1
15.620569542,1,0
15.620570208,0,0
15.620571542,0,1
15.621273750,0,0
15.621275083,0,1
15.622273333,0,0
15.622274667,0,1
15.623273583,0,0
15.623274958,0,1
15.624273875,0,0
15.624275208,0,1
15.625274125,0,0
15.625275458,0,1
15.626273708,0,0
15.626275083,0,1
15.627274000,0,0
15.627275333,0,1
15.628274250,0,0
15.628275583,0,1
15.628534167,1,0
15.628534875,0,1
15.628535542,1,0
15.628536208,0,1
15.628536875,1,0
15.628537500,1,1
15.628537542,0,1
15.628538208,1,0
15.628540167,1,1
15.628540208,0,1
15.628540875,1,0
15.628542167,1,1
15.628542208,0,1
15.628544167,1,1
15.628544208,1,0
15.628545500,1,1
15.628545542,0,1
15.628546833,1,1
15.628546875,1,0
15.628547500,1,1
15.628547542,0,1
15.628548167,1,1
15.628548208,1,0
15.628548833,1,1
15.628548875,0,1
15.628550167,1,1
15.628550208,1,0
15.628550833,1,1
15.628550875,0,1
15.628551500,1,1
15.628551542,1,0
15.628552167,1,1
15.628552208,0,1
15.628552833,1,1
15.628552875,1,0
15.628554833,1,1
15.628554875,0,1
15.628555500,0,0
15.628556833,0,1
15.628559875,1,1
15.628559917,1,0
15.628560542,1,1
15.628560583,0,1
15.628561208,1,1
15.628561250,1,0
15.628561875,1,1
15.628561917,0,1
15.628562542,1,1
15.628562583,1,0
15.628563208,1,1
15.628563250,0,1
15.628563875,1,1
15.628563917,1,0
15.628565208,1,1
15.628565250,0,1
15.628566542,1,1
15.628566583,1,0
15.628568583,1,1
15.628568625,0,1
15.628569917,1,1
15.628569958,1,0
15.628570625,0,0
15.628571917,0,1
15.629274125,0,0
15.629275458,0,1
15.630274375,0,0
15.630275708,0,1
15.631274625,0,0
15.631276000,0,1
15.632274250,0,0
15.632275583,0,1
15.633274500,0,0
15.633275833,0,1
15.634274750,0,0
15.634276125,0,1
15.635275042,0,0
15.635276375,0,1
15.636275292,0,0
15.636276625,0,1
15.636535208,1,0
15.636535917,0,1
15.636536583,1,0
15.636537250,0,1
15.636537917,1,0
15.636538583,0,1
15.636539250,1,0
15.636541208,1,1
15.636541250,0,1
15.636541917,1,0
15.636543208,1,1
15.636543250,0,1
15.636545208,1,1
15.636545250,1,0
15.636546542,1,1
15.636546583,0,1
15.636547875,1,1
15.636547917,1,0
15.636548542,1,1
15.636548583,0,1
15.636549208,1,1
15.636549250,1,0
15.636549875,1,1
15.636549917,0,1
15.636551208,1,1
15.636551250,1,0
15.636551875,1,1
15.636551917,0,1
15.636552542,1,1
15.636552583,1,0
15.636553208,1,1
15.636553250,0,1
15.636553875,1,1
15.636553917,1,0
15.636555875,1,1
15.636555917,0,1
15.636556583,0,0
15.636557875,0,1
15.636560917,1,1
15.636560958,1,0
15.636561583,1,1
15.636561625,0,1
15.636562250,1,1
15.636562292,1,0
15.636562917,1,1
15.636562958,0,1
15.636563583,1,1
15.636563625,1,0
15.636564292,0,1
15.636564958,1,0
15.636566292,1,1
15.636566333,0,1
15.636567625,1,1
15.636567667,1,0
15.636569625,1,1
15.636569667,0,1
15.636570958,1,1
15.636571000,1,0
15.636571667,0,0
15.636572958,0,1
15.637275167,0,0
15.637276542,0,1
15.638275458,0,0
15.638276792,0,1
15.639275042,0,0
15.639276375,0,1
15.640275292,0,0
15.640276667,0,1
15.641275583,0,0
15.641276917,0,1
15.642275833,0,0
15.642277167,0,1
15.643275417,0,0
15.643276792,0,1
15.644275708,0,0
15.644277042,0,1
15.644536292,1,0
15.644536958,0,1
15.644537625,1,0
15.644538292,0,1
15.644538958,1,0
15.644539625,0,1
15.644540292,1,0
15.644542292,0,1
15.644542958,1,0
15.644544292,0,1
15.644546292,1,0
15.644547625,0,1
15.644548958,1,0
15.644549625,0,1
15.644550292,1,0
15.644550958,0,1
15.644552292,1,0
15.644552958,0,1
15.644553625,1,0
15.644554292,0,1
15.644554958,1,0
15.644556958,0,1
15.644557625,0,0
15.644558958,0,1
15.644561958,1,1
15.644562000,1,0
15.644562667,1,1
15.644562708,0,1
15.644563333,1,1
15.644563375,1,0
15.644564000,1,1
15.644564042,0,1
15.644564667,1,1
15.644564708,1,0
15.644565333,1,1
15.644565375,0,1
15.644566000,1,1
15.644566042,1,0
15.644567333,1,1
15.644567375,0,1
15.644568667,1,1
15.644568708,1,0
15.644570667,1,1
15.644570708,0,1
15.644572000,1,1
15.644572042,1,0
15.644572708,0,0
15.644574000,0,1
15.645276208,0,0
15.645277583,0,1
15.646275833,0,0
15.646277167,0,1
15.647276083,0,0
15.647277417,0,1
15.648276333,0,0
15.648277708,0,1
15.649276625,0,0
15.649277958,0,1
15.650276208,0,0
15.650277542,0,1
15.651276458,0,0
15.651277833,0,1
15.652276750,0,0
15.652278083,0,1
15.652536667,1,0
15.652537333,0,1
15.652538000,1,0
15.652538667,0,1
15.652539333,1,0
15.652540000,0,1
15.652540667,1,0
15.652542667,0,1
15.652543333,1,0
15.652544667,0,1
15.652546667,1,0
15.652548000,0,1
15.652549333,1,0
15.652550000,0,1
15.652550667,1,0
15.652551333,0,1
15.652552667,1,0
15.652553333,0,1
15.652554000,1,0
15.652554667,0,1
15.652555333,1,0
15.652557333,0,1
15.652558000,0,0
15.652559333,0,1
15.652562375,1,1
15.652562417,1,0
15.652563042,1,1
15.652563083,0,1
15.652563708,1,1
15.652563750,1,0
15.652564375,1,1
15.652564417,0,1
15.652565042,1,1
15.652565083,1,0
15.652565708,1,1
15.652565750,0,1
15.652566375,1,1
15.652566417,1,0
15.652567708,1,1
15.652567750,0,1
15.652569042,1,1
15.652569083,1,0
15.652571042,1,1
15.652571083,0,1
15.652572375,1,1
15.652572417,1,0
15.652573083,0,0
15.652574417,0,1
15.653276625,0,0
15.653277958,0,1
15.654276875,0,0
15.654278208,0,1
15.655277125,0,0
15.655278500,0,1
15.656276750,0,0
15.656278083,0,1
15.657277000,0,0
15.657278333,0,1
15.658277250,0,0
15.658278625,0,1
15.659277542,0,0
15.659278875,0,1
15.660277125,0,0
15.660278458,0,1
15.660537708,1,0
15.660538375,1,1
15.660538417,0,1
15.660539042,1,1
15.660539083,1,0
15.660539708,1,1
15.660539750,0,1
15.660540375,1,1
15.660540417,1,0
15.660541042,1,1
15.660541083,0,1
15.660541708,1,1
15.660541750,1,0
15.660543708,1,1
15.660543750,0,1
15.660544375,1,1
15.660544417,1,0
15.660545708,1,1
15.660545750,0,1
15.660547708,1,1
15.660547750,1,0
15.660549042,1,1
15.660549083,0,1
15.660550375,1,1
15.660550417,1,0
15.660551042,1,1
15.660551083,0,1
15.660551708,1,1
15.660551750,1,0
15.660552375,1,1
15.660552417,0,1
15.660553708,1,1
15.660553750,1,0
15.660554375,0,1
15.660555042,1,0
15.660555708,0,1
15.660556375,1,0
15.660558375,0,1
15.660559042,0,0
15.660560375,0,1
15.660563417,1,1
15.660563458,1,0
15.660564083,1,1
15.660564125,0,1
15.660564750,1,1
15.660564792,1,0
15.660565417,1,1
15.660565458,0,1
15.660566083,1,1
15.660566125,1,0
15.660566750,1,1
15.660566792,0,1
15.660567417,1,1
15.660567458,1,0
15.660568750,1,1
15.660568792,0,1
15.660570083,1,1
15.660570125,1,0
15.660572125,0,1
15.660573458,1,0
15.660574167,0,0
15.660575458,0,1
15.661277667,0,0
15.661279000,0,1
15.662277917,0,0
15.662279250,0,1
15.663277500,0,0
15.663278875,0,1
15.664277792,0,0
15.664279125,0,1
15.665278042,0,0
15.665279375,0,1
15.666278292,0,0
15.666279667,0,1
15.667277917,0,0
15.667279250,0,1
15.668278167,0,0
15.668279500,0,1
15.668538750,1,0
15.668539417,1,1
15.668539458,0,1
15.668540083,1,1
15.668540125,1,0
15.668540750,1,1
15.668540792,0,1
15.668541417,1,1
15.668541458,1,0
15.668542083,1,1
15.668542125,0,1
15.668542750,1,1
15.668542792,1,0
15.668544750,1,1
15.668544792,0,1
15.668545417,1,1
15.668545458,1,0
15.668546750,1,1
15.668546792,0,1
15.668548750,1,1
15.668548792,1,0
15.668550083,1,1
15.668550125,0,1
15.668551417,1,1
15.668551458,1,0
15.668552083,1,1
15.668552125,0,1
15.668552750,1,1
15.668552792,1,0
15.668553417,1,1
15.668553458,0,1
15.668554750,1,1
15.668554792,1,0
15.668555417,1,1
15.668555458,0,1
15.668556083,1,1
15.668556125,1,0
15.668556750,0,1
15.668557417,1,0
15.668559417,0,1
15.668560083,0,0
15.668561417,0,1
15.668564458,1,1
15.668564500,1,0
15.668565125,1,1
15.668565167,0,1
15.668565792,1,1
15.668565833,1,0
15.668566458,1,1
15.668566500,0,1
15.668567125,1,1
15.668567167,1,0
15.668567792,1,1
15.668567833,0,1
15.668568458,1,1
15.668568500,1,0
15.668569833,0,1
15.668571167,1,0
15.668573167,1,1
15.668573208,0,1
15.668574500,1,1
15.668574542,1,0
15.668575208,0,0
15.668576500,0,1
15.669278042,0,0
15.669279375,0,1
15.670278292,0,0
15.670279667,0,1
15.671278583,0,0
15.671279917,0,1
15.672278833,0,0
15.672280167,0,1
15.673278417,0,0
15.673279792,0,1
15.674278708,0,0
15.674280042,0,1
15.675278958,0,0
15.675280292,0,1
15.676279208,0,0
15.676280583,0,1
15.676539125,1,1
15.676539167,1,0
15.676539833,0,1
15.676540500,1,0
15.676541167,0,1
15.676541833,1,0
15.676542500,0,1
15.676543167,1,0
15.676545167,0,1
15.676545833,1,0
15.676547167,0,1
15.676549167,1,0
15.676550500,0,1
15.676551833,1,0
15.676552500,0,1
15.676553167,1,0
15.676553833,0,1
15.676555167,1,0
15.676555833,0,1
15.676556500,1,0
15.676557167,0,1
15.676557833,1,0
15.676559833,0,1
15.676560500,0,0
15.676561833,0,1
15.676564833,1,1
15.676564875,1,0
15.676565500,1,1
15.676565542,0,1
15.676566167,1,1
15.676566208,1,0
15.676566833,1,1
15.676566875,0,1
15.676567500,1,1
15.676567542,1,0
15.676568208,0,1
15.676568875,1,0
15.676570208,1,1
15.676570250,0,1
15.676571542,1,1
15.676571583,1,0
15.676573542,1,1
15.676573583,0,1
15.676574875,1,1
15.676574917,1,0
15.676575583,0,0
15.676576875,0,1
15.677279083,0,0
15.677280417,0,1
15.678279333,0,0
15.678280708,0,1
15.679279625,0,0
15.679280958,0,1
15.680279208,0,0
15.680280542,0,1
15.681279458,0,0
15.681280833,0,1
15.682279750,0,0
15.682281083,0,1
15.683280000,0,0
15.683281333,0,1
15.684279583,0,0
15.684280958,0,1
15.684540208,1,0
15.684540875,0,1
15.684541542,1,0
15.684542208,0,1
15.684542875,1,0
15.684543542,0,1
15.684544208,1,0
15.684546208,0,1
15.684546875,1,0
15.684548208,0,1
15.684550208,1,0
15.684551542,0,1
15.684552875,1,0
15.684553542,0,1
15.684554208,1,0
15.684554875,0,1
15.684556208,1,0
15.684556875,0,1
15.684557542,1,0
15.684558208,0,1
15.684558875,1,0
15.684560875,0,1
15.684561542,0,0
15.684562875,0,1
15.684565875,1,1
15.684565917,1,0
15.684566583,0,1
15.684567250,1,0
15.684567917,1,1
15.684567958,0,1
15.684568583,1,1
15.684568625,1,0
15.684569250,1,1
15.684569292,0,1
15.684569917,1,1
15.684569958,1,0
15.684571250,1,1
15.684571292,0,1
15.684572583,1,1
15.684572625,1,0
15.684574583,1,1
15.684574625,0,1
15.684575917,1,1
15.684575958,1,0
15.684576625,0,0
15.684577917,0,1
15.685280125,0,0
15.685281458,0,1
15.686280375,0,0
15.686281750,0,1
15.687280000,0,0
15.687281333,0,1
15.688280250,0,0
15.688281583,0,1
15.689280500,0,0
15.689281875,0,1
15.690280792,0,0
15.690282125,0,1
15.691280375,0,0
15.691281708,0,1
15.692280625,0,0
15.692282000,0,1
15.692541250,1,0
15.692541917,0,1
15.692542583,1,0
15.692543250,0,1
15.692543917,1,0
15.692544583,0,1
15.692545250,1,0
15.692547250,0,1
15.692547917,1,0
15.692549250,0,1
15.692551250,1,0
15.692552583,0,1
15.692553917,1,0
15.692554583,0,1
15.692555250,1,0
15.692555917,0,1
15.692557250,1,0
15.692557917,0,1
15.692558583,1,0
15.692559250,0,1
15.692559917,1,0
15.692561917,0,1
15.692562583,0,0
15.692563917,0,1
15.692566958,1,1
15.692567000,1,0
15.692567625,1,1
15.692567667,0,1
15.692568292,1,1
15.692568333,1,0
15.692568958,1,1
15.692569000,0,1
15.692569625,1,1
15.692569667,1,0
15.692570292,1,1
15.692570333,0,1
15.692570958,1,1
15.692571000,1,0
15.692572292,1,1
15.692572333,0,1
15.692573625,1,1
15.692573667,1,0
15.692575625,1,1
15.692575667,0,1
15.692576958,1,1
15.692577000,1,0
15.692577667,0,0
15.692579000,0,1
15.693280542,0,0
15.693281875,0,1
15.694280792,0,0
15.694282125,0,1
15.695281042,0,0
15.695282417,0,1
15.696281333,0,0
15.696282667,0,1
15.697280917,0,0
15.697282250,0,1
15.698281167,0,0
15.698282542,0,1
15.699281458,0,0
15.699282792,0,1
15.700281708,0,0
15.700283042,0,1
15.700541625,1,0
15.700542292,1,1
15.700542333,0,1
15.700542958,1,1
15.700543000,1,0
15.700543625,1,1
15.700543667,0,1
15.700544292,1,1
15.700544333,1,0
15.700544958,1,1
15.700545000,0,1
15.700545625,1,1
15.700545667,1,0
15.700547625,1,1
15.700547667,0,1
15.700548292,1,1
15.700548333,1,0
15.700549625,0,1
15.700551625,1,0
15.700552958,0,1
15.700554292,1,0
15.700554958,0,1
15.700555625,1,0
15.700556292,0,1
15.700557625,1,0
15.700558292,0,1
15.700558958,1,0
15.700559625,0,1
15.700560292,1,0
15.700562292,0,1
15.700562958,0,0
15.700564292,0,1
15.700567333,1,1
15.700567375,1,0
15.700568000,1,1
15.700568042,0,1
15.700568667,1,1
15.700568708,1,0
15.700569333,1,1
15.700569375,0,1
15.700570000,1,1
15.700570042,1,0
15.700570667,1,1
15.700570708,0,1
15.700571333,1,1
15.700571375,1,0
15.700572667,1,1
15.700572708,0,1
15.700574000,1,1
15.700574042,1,0
15.700576000,1,1
15.700576042,0,1
15.700577333,1,1
15.700577375,1,0
15.700578042,0,0
15.700579375,0,1
15.701281583,0,0
15.701282917,0,1
15.702281833,0,0
15.702283167,0,1
15.703282083,0,0
15.703283458,0,1
15.704281708,0,0
15.704283042,0,1
15.705281958,0,0
15.705283292,0,1
15.706282208,0,0
15.706283583,0,1
15.707282500,0,0
15.707283833,0,1
15.708282083,0,0
15.708283417,0,1
15.708542667,1,0
15.708543333,1,1
15.708543375,0,1
15.708544000,1,1
15.708544042,1,0
15.708544667,1,1
15.708544708,0,1
15.708545333,1,1
15.708545375,1,0
15.708546000,1,1
15.708546042,0,1
15.708546667,1,1
15.708546708,1,0
15.708548667,1,1
15.708548708,0,1
15.708549333,1,1
15.708549375,1,0
15.708550667,1,1
15.708550708,0,1
15.708552667,1,0
15.708554000,0,1
15.708555333,1,0
15.708556000,0,1
15.708556667,1,0
15.708557333,0,1
15.708558667,1,0
15.708559333,0,1
15.708560000,1,0
15.708560667,0,1
15.708561333,1,0
15.708563333,0,1
15.708564000,0,0
15.708565333,0,1
15.708568375,1,1
15.708568417,1,0
15.708569042,1,1
15.708569083,0,1
15.708569708,1,1
15.708569750,1,0
15.708570375,1,1
15.708570417,0,1
15.708571042,1,1
15.708571083,1,0
15.708571708,1,1
15.708571750,0,1
15.708572375,1,1
15.708572417,1,0
15.708573708,1,1
15.708573750,0,1
15.708575042,1,1
15.708575083,1,0
15.708577083,1,1
15.708577125,0,1
15.708578417,1,1
15.708578458,1,0
15.708579125,0,0
15.708580417,0,1
15.709282625,0,0
15.709283958,0,1
15.710282208,0,0
15.710283583,0,1
15.711282500,0,0
15.711283833,0,1
15.712282750,0,0
15.712284083,0,1
15.713283000,0,0
15.713284375,0,1
15.714282625,0,0
15.714283958,0,1
15.715282875,0,0
15.715284208,0,1
15.716283125,0,0
15.716284500,0,1
15.716543708,1,0
15.716544417,0,1
15.716545083,1,0
15.716545750,0,1
15.716546417,1,0
15.716547083,0,1
15.716547750,1,0
15.716549750,0,1
15.716550417,1,0
15.716551750,0,1
15.716553750,1,0
15.716555083,0,1
15.716556417,1,0
15.716557083,0,1
15.716557750,1,0
15.716558417,0,1
15.716559750,1,0
15.716560417,0,1
15.716561083,1,0
15.716561750,0,1
15.716562417,1,0
15.716564417,0,1
15.716565083,0,0
15.716566375,0,1
15.716569417,1,1
15.716569458,1,0
15.716570083,1,1
15.716570125,0,1
15.716570750,1,1
15.716570792,1,0
15.716571417,1,1
15.716571458,0,1
15.716572083,1,1
15.716572125,1,0
15.716572792,0,1
15.716573458,1,0
15.716574792,1,1
15.716574833,0,1
15.716576125,1,1
15.716576167,1,0
15.716578125,1,1
15.716578167,0,1
15.716579458,1,1
15.716579500,1,0
15.716580167,0,0
15.716581458,0,1
15.717283000,0,0
15.717284333,0,1
15.718283250,0,0
15.718284625,0,1
15.719283542,0,0
15.719284875,0,1
15.720283792,0,0
15.720285125,0,1
15.721283375,0,0
15.721284750,0,1
15.722283667,0,0
15.722285000,0,1
15.723283917,0,0
15.723285250,0,1
15.724284167,0,0
15.724285542,0,1
15.724544083,1,0
15.724544792,0,1
15.724545458,1,0
15.724546125,0,1
15.724546792,1,0
15.724547458,0,1
15.724548125,1,0
15.724550125,0,1
15.724550792,1,0
15.724552125,0,1
15.724554125,1,0
15.724555458,0,1
15.724556792,1,0
15.724557458,0,1
15.724558125,1,0
15.724558792,0,1
15.724560125,1,0
15.724560792,0,1
15.724561458,1,0
15.724562125,0,1
15.724562792,1,0
15.724564792,0,1
15.724565458,0,0
15.724566750,0,1
15.724569792,1,1
15.724569833,1,0
15.724570500,0,1
15.724571167,1,1
15.724571208,1,0
15.724571833,1,1
15.724571875,0,1
15.724572500,1,1
15.724572542,1,0
15.724573167,1,1
15.724573208,0,1
15.724573833,1,1
15.724573875,1,0
15.724575167,1,1
15.724575208,0,1
15.724576500,1,1
15.724576542,1,0
15.724578500,1,1
15.724578542,0,1
15.724579833,1,1
15.724579875,1,0
15.724580542,0,0
15.724581833,0,1
15.725284042,0,0
15.725285417,0,1
15.726284333,0,0
15.726285667,0,1
15.727283917,0,0
15.727285250,0,1
